size_m2,num_bedrooms,num_bathrooms,distance_school,public_transport_access,property_tax,date_built,city,price
97.11445355220499,2.1790852863616905,1.2570292669389078,6.203095513534647,5.339104743854831,618.2917510512209,1962-01-01,Toulouse,232532.75987329593
191.12724560515946,3.3628327949862875,3.159178040795915,7.0407976809922355,7.089319308937062,518.7994117463078,2010-01-01,Lyon,800658.6381549041
88.95781750144889,2.5541235525377477,1.3976097687700149,2.129641615089107,,1173.9504787624128,1992-01-01,Lyon,443696.6010483926
160.44317975023776,2.8172369488366367,1.887016907671875,1.3637147558676976,1.6341715816475364,599.9257793505684,1987-01-01,Marseille,514644.92031436664
52.016493806011226,0.8792991180173866,0.7803836316111887,0.14544665667881929,0.09520854722968233,1.2969958805363255,2006-01-01,Paris,468641.33101202594
83.59069755507848,2.078572559786404,1.0617955292617292,3.5058755880659698,3.26692754119956,841.1594307731041,1967-01-01,Lyon,286720.11402762734
159.84306179345617,2.581429077652146,2.4539589782943327,5.899176868546331,4.9916132065047325,617.0908500600779,1993-01-01,Marseille,556857.5951337089
186.92332899977052,3.852196547297475,2.511829123738753,3.922440450997323,3.3456691204289903,2007.3640800078779,1994-01-01,Paris,700018.8485510972
158.56841405949854,3.8249396583311848,2.2423157696994567,4.374749220237291,5.130140446063047,939.5604350350719,1991-01-01,Lyon,604198.4950897428
144.21758588058796,2.0806101003311452,2.161248682661634,9.041586944937483,9.542504132561865,1863.0147862899432,1983-01-01,Lyon,509430.5936479549
134.94481522053556,2.7912132336768636,2.100934113413104,3.4825546702330037,2.5049994254344528,1059.3942459959467,1973-01-01,Paris,462470.37217772193
76.07390048162863,1.6514194067567844,0.8467107254692536,5.139894891598108,5.239227197027334,1268.4835941879783,1991-01-01,Paris,432014.9147222127
114.00778958026457,2.671067227493946,1.5617824611213043,7.8365301274114305,8.587917250783219,1679.2480376218518,2015-01-01,Paris,681861.5098715918
126.96806145201063,1.9208858736011716,1.7188403870822464,3.9654278232127016,2.29602254209133,397.8483369198844,2005-01-01,Lyon,567934.0179067445
202.85611131094578,3.396893919676777,2.767278600784483,6.220867002278735,6.76422719465867,1479.9075790237448,2002-01-01,Lyon,725670.1151374041
167.18091447842306,3.60458907237691,2.741389626319406,8.623637087467452,7.961013328521606,2665.7396657310073,1975-01-01,Marseille,472969.95226612175
61.8479922318633,1.3854521812538592,0.9645390883616668,9.495206236576422,10.065804905169582,2571.751270392773,1963-01-01,Toulouse,166997.8759489216
166.20419846973977,3.449330394567734,2.1221689015578447,1.4707348092903794,0.7074756527478625,1090.7402751777745,2011-01-01,Paris,776097.2034095797
130.74588597918418,2.7881418243321714,2.0513707605421576,9.265876251614944,7.460994150950425,1597.5674121073962,1996-01-01,Lyon,591291.2806250184
116.15389998470206,1.983065638904796,2.0837726677554134,4.921162930795382,3.2936204929122193,489.43017602978597,2013-01-01,Lyon,643961.8301645358
180.5838144420434,3.72780313742137,2.7862618298537067,2.5824438829895833,2.6305288296509652,453.59531654809257,1980-01-01,Paris,617536.9842978616
201.54997612479755,,2.575411380020591,4.591357562382613,4.851080064104095,946.13396862087,1973-01-01,Toulouse,551098.2767231589
196.56400595580993,,2.7112104133668913,9.800325752854771,8.896009127750363,2507.1609098064287,1990-01-01,Paris,690508.152026829
108.03912383886808,3.09366973234974,1.796798284678297,4.926180939928696,5.56477339870607,139.00387312832947,2014-01-01,Toulouse,593019.0685588121
134.53938120743928,2.927704084604679,1.7804572669825192,3.287516102875082,1.625996040606122,1422.2783803053233,2007-01-01,Lyon,628826.2886183828
166.5631715701782,2.73561168280224,2.46823776520322,6.334008543167258,6.267928744519941,1187.7977593439568,1977-01-01,Toulouse,496682.7332967664
198.77725635611796,4.303821931439274,2.9946019014875525,2.401456187781931,1.1904399880194743,266.85070258267615,1966-01-01,Marseille,489004.9283674826
126.04128810773551,2.0334849270410498,1.6152037357948905,0.7586332810866392,0.10679717328448002,-354.3255314127559,1969-01-01,Lyon,389725.9856570641
140.71705116680914,3.207883325207409,1.9983385168849135,1.2887972191064923,1.3361958904229063,-569.6688921115863,1966-01-01,Marseille,401154.4219808232
94.68325129969858,2.4729628154976737,0.7043644076961653,1.2804583895777244,0.420045024293772,667.6769698965022,1992-01-01,Paris,489555.84304680605
90.18966879596647,1.3934522167434742,1.0835463116755202,1.5190269351229435,1.134471390893118,340.46437061879067,1982-01-01,Paris,423016.46469475067
190.6262911197099,4.294213887016359,2.6727191000029378,1.3882717264941014,2.394564535708542,-367.3261045717067,1980-01-01,Paris,659379.3537438292
217.81200142854115,4.562630492039072,2.8620433840147608,6.4087474480321465,5.831855578508998,634.2101035746213,1978-01-01,Toulouse,612122.2454118744
146.3994939209833,3.339019958416911,2.41790360251466,1.8188008439914483,2.65449295605659,195.86781915322555,2007-01-01,Lyon,672014.2658824613
200.17664489460122,4.951929389218998,2.573638080045034,3.456672833238632,2.326965978581014,1525.8453292924228,2020-01-01,Paris,910713.5363373887
168.0818012523817,,2.3131596919803417,8.967884099060118,9.497688276975401,1663.7811441302213,1978-01-01,Paris,577011.8216820448
117.74401226974379,1.978012163216131,1.7082054335964154,4.739616402628723,6.1811850232866234,196.3518039666916,1995-01-01,Lyon,503473.59396331094
168.0697802754207,2.9166383906956526,2.6892515188906616,6.675577385210271,4.203932885082982,1212.243944999082,1988-01-01,Paris,635310.1600941021
226.90182832329845,4.13013142398325,2.954282260096947,1.7231987120162984,0.9263034565458216,208.27795752942444,2019-01-01,Marseille,887699.194792114
148.20869804450243,2.9256231061829965,2.3498998653524548,1.9228901880867078,2.499962315267248,-963.8652838534442,1977-01-01,Lyon,515495.6982295553
228.2321827907003,4.735219643222328,3.262506366356779,0.40868616266478863,0.20564077662179595,54.58979927405163,1961-01-01,Lyon,595102.0294661823
19.012744795512788,0.5186002955752653,0.07530890972630677,1.6893506307216455,2.060496504092954,222.4028610399901,1960-01-01,Lyon,126877.6129748198
191.09512521876118,4.235494128893236,2.822351055120671,2.7859033903195862,2.1819182036037654,905.2838604706265,2006-01-01,Marseille,712777.048909659
154.35235341190855,3.0935480141771245,2.244845559284816,1.7701048427674682,1.856694630240368,1278.4990160261664,1964-01-01,Lyon,439045.3641742805
135.04963247670662,3.4277596881127907,1.8092370885211928,0.8870253375705561,0.7313481021784767,740.6875822879899,1979-01-01,Marseille,441517.5986574777
154.58803882677512,2.959432359916524,2.2223609716662196,1.206358711006008,2.3741407726658155,106.82739692378635,1970-01-01,Lyon,500345.3476903987
50.621554269955354,2.372515668693916,0.6461023416270102,4.607787680327258,4.862208523628471,368.29458169461645,2001-01-01,Toulouse,367971.11825276294
139.01640560812442,3.093161786044991,2.008652120594884,2.063337184057925,2.4009398461331273,1699.3473384365152,1961-01-01,Paris,394239.2091978423
167.85562857558733,2.9285337933036053,2.530363685984028,3.6426986104807546,3.2308216443582873,758.1489391033952,1962-01-01,Toulouse,393251.65166320244
223.89470223707582,3.9424477957109603,3.515699109473011,5.034172708548569,4.546566484476076,1013.7991876661869,1982-01-01,Paris,684861.5608208491
124.08648908631763,2.722965989347945,1.5251010300391679,6.903948286293653,6.471390098474033,1368.727113703729,2014-01-01,Marseille,606088.3458728128
109.57531985534061,2.0797750044438867,1.991968387150405,0.39312139841098936,0.7875735407892862,177.66666006612536,1971-01-01,Toulouse,314701.4836212494
124.91214782077317,2.8552432034615096,1.3940416946779735,7.994103989090426,7.573119508270164,1526.640591856114,1979-01-01,Lyon,446536.9369631094
195.7701058851037,4.152020929988846,2.7663587793515076,6.279003894909078,6.568778751805491,968.9697755416973,1964-01-01,Paris,566026.4108204511
166.43755548298424,3.2923366533312484,2.4953428053395474,0.8175903194887191,2.892991118134158,-109.91140672245226,1996-01-01,Paris,719284.636726315
123.51198981164806,2.046842937198759,1.8206553708562647,8.735786241067773,9.606910944499464,1730.7806131055554,1997-01-01,Toulouse,531066.1287258549
175.66337165566782,2.7558438207704237,2.384936833973993,9.208724005318132,8.88270047315029,1570.0324154967439,1989-01-01,Marseille,565426.6030775837
154.85387746740201,2.87382007331453,2.1705737994628596,0.6107795985486375,1.8119935207125824,-234.2669716288547,1968-01-01,Toulouse,393842.25263668504
198.43224952664445,4.396844387694625,2.73614623487744,2.7687764814720373,2.3607011084504856,606.9704101403559,1993-01-01,Marseille,675560.4962393848
114.89734530613238,2.4049937781877495,1.5235176958416201,8.062012797930613,6.0238882627527595,1484.913950875695,2012-01-01,Marseille,556628.1058204623
133.61689267011158,2.049468464046238,2.0787331718343705,7.482596903836583,6.474510592919179,2248.515875058661,2003-01-01,Paris,678987.5106724476
130.3945923433921,2.694482309793433,1.9341829878128967,1.8452101935637732,-0.025581727462082426,-956.4428654837513,1994-01-01,Toulouse,538796.2741016475
76.82425259339408,1.7291437417323001,0.9589074037106415,2.093493233367103,1.7419797493257945,964.4520726346515,2011-01-01,Toulouse,483227.68879170215
164.8060138532288,2.8541915589640094,2.534291601561347,3.70472102791382,3.7231394071033717,1363.9868018315785,2017-01-01,Marseille,691165.5855267709
163.05276360899447,3.3379178251526533,2.3907850985895287,4.845229851910213,6.521667164185496,-67.6491458220321,1981-01-01,Toulouse,539688.43374154
150.25567283212305,3.034217815865461,2.309082035655264,6.1825477153029595,6.509475089067122,1065.1657460204176,2003-01-01,Lyon,645035.3832030904
138.27064333124267,2.1939277177095415,2.1012206731167606,3.689136395697724,3.4700358668888596,552.106846141649,1983-01-01,Lyon,518046.65546398406
